1-5_nouns,2-2_nouns,2-3_nouns,2-4_nouns,학교밖_nouns,5-1_nouns,5-2_nouns,6-1_nouns
['정보'],[],[],[],[],[],[],['가지']
"['정보', '수업']",[],[],[],[],['사람'],"['인공', '지능', '생명']",['시리']
"['정보', '수업']",[],[],[],[],"['문제', '해결']","['인간', '감정']","['구글', '어시스트']"
"['국어', '수학', '과학', '사회', '체육', '실과', '미술', '음악', '기술', '가정', '정보', '진로', '직업', '한문']",[],[],[],[],"['행동', '때문']","['인간', '창작', '수', '인공', '지능', '창작', '수', '때문']","['인공', '지능', '스피커']"
['정보시간'],[],[],[],[],[],[],"['시리', '가지']"
['정보'],"['초등학교', '학년']",['개월'],[],[],['학습'],"['감정', '차이']","['파파', '빅스', '비', '구글', '시스턴', '트']"
"['정보', '수업', '로봇공학']",[],[],[],[],[],[],['시리']
['정보'],[],[],[],[],[],[],"['시리', '파파', '가지', '빅스', '비', '등']"
['정보'],[],[],[],[],[],[],['시리']
"['정보', '수업', '마이크로', '비트', '수업']",[],[],[],[],[],[],"['빅스', '비']"
"['정보', '수업']",[],[],[],[],[],[],"['구글', '어시스턴트']"
"['정보', '수업']",[],[],[],[],[],[],['시리']
"['실과', '수업', '정보', '수업', '마이크로', '비트']",[],[],[],[],"['둘', '학습', '판단', '말']","['인간', '감정', '수', '인공', '지능']","['빅스', '비', '파파', '등등']"
"['정보', '수업']",[],[],[],[],[],[],['가지']
['정보'],[],[],[],[],['학습'],['감정'],['시리']
"['정보', '수업', '마이크로', '비트']",[],[],[],[],"['말', '수']","['인공', '지능', '감정']",['번역기']
"['정보', '수업']",[],[],[],[],[],"['감정', '생각']",['바']
"['정보', '수업', '마이크로', '비트', '수업']",[],[],[],[],"['명령', '수']","['가상', '현실']",['로봇']
[],[],[],[],[],[],[],"['빅스', '비']"
"['정보', '수업']",[],[],[],[],[],['감정'],"['인공', '지능']"
"['정보', '수업', '마이크로', '비트', '수업']",[],[],[],[],"['데이터', '습득']","['사람', '자신', '생각', '로', '움직', '인공', '지능', '사람', '코딩']",['스마트폰']
['정보'],[],[],[],[],[],[],[]
"['정보', '수업']",[],[],[],[],"['인간', '생각', '행동']",['생김새'],['스마트폰']
['정보'],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[]
"['정보', '실과']",[],[],[],[],"['문제', '해결', '수', '노동', '수']","['인공', '지능', '창의', '인간', '체적', '창의']","['손', '인식', '물', '보배', '돗', '꼭지']"
['실과'],[],[],[],[],[],[],[]
['실과'],[],[],[],[],"['둘', '생각', '수']","['인간', '생물', '인공', '지능', '무생물']",[]
['실과'],[],[],[],[],['생김새'],"['생각', '로봇', '인간', '인간', '생명']",[]
['실과'],[],[],[],[],[],[],[]
[],"['초등학교', '학년']",[],[],[],"['학습', '인공', '지능', '경우', '자아', '일반', '컴퓨터', '달리', '인간', '의식', '행동', '수']","['기본', '인공', '지능', '자아', '사명', '감정']","['인공', '지능', '스피커', '시스템', '관리', '인공', '지능', '에어컨', '등등']"
"['과학', '수학', '영어', '정보', '음악', '도덕']","['학년', '살']",[],[],[],['생각'],['감정'],"['빅스', '비', '휴대폰', '등']"
['정보'],"['초등학교', '학년']",[],[],[],"['인간', '학습', '통', '일상생활', '문제', '해결']","['학습', '데이터', '바탕', '일상생활', '문제', '해결', '인간', '지금', '경험', '상황', '바탕', '일상생활', '문제', '해결']","['냉장고', '구글', '어시스턴트', '시리']"
['정보'],[],[],[],[],[],[],['스마트폰']
"['정보', '컴퓨터', '자격증']",[],[],[],[],"['인공', '지능', '사람', '대화', '수', '것', '데이터', '말']","['인공', '지능', '감정']","['로봇청소기', '최신', '냉장고']"
"['실과', '정보']",[],[],[],[],[],[],"['로봇', '청소기']"
['정보'],[],[],[],[],[],[],"['인공', '지능', '스피커']"
"['실과', '정보']",[],[],[],[],[],"['체력', '감정']",[]
['정보'],[],[],[],[],[],"['인공', '지능', '답', '사람', '생각']",['휴대폰']
"['컴퓨터', '시간']",[],[],[],[],[],[],['스마트폰']
"['정보', '국어', '체육', '영어', '진로', '수학']",[],[],[],[],[],[],"['치킨', '가게', '치킨', '로봇']"
"['정보', '실과']",[],[],[],[],"['생각', '수']","['인간', '감정', '수', '인공', '지능', '감정', '교과서']","['인공', '지능', '스피커', '인공', '지능', '네비게이션']"
"['정보', '실과']",[],[],[],[],[],[],[]
['실과'],[],[],[],[],[],[],['가로등']
"['정보', '실과']",[],[],[],[],"['스스로', '학습']","['인공', '지능', '감정']",['바']
"['정보', '방과후']",[],[],[],[],['학습'],"['인공', '지능', '사람', '인공']",['비서']
['정보'],[],[],[],[],"['학습', '수']","['인공', '지능', '인간', '로봇']",[]
"['정보', '방과후', '컴퓨터']",[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[]
"['실과', '정보']",[],[],[],[],[],[],"['로봇청소기', '무인', '기기']"
[],[],[],[],[],[],[],[]
"['실과', '정보']",[],[],[],[],[],[],[]
['정보'],[],[],[],[],[],[],[]
[],"['초등학교', '학년']",['개월'],[],[],[],[],"['음식서빙', '로봇']"
[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],['시리']
"['정보', '수업']",[],[],[],[],['예'],['예'],['예']
['정보'],[],[],[],[],"['생각', '판단', '인공', '지능', '정해진', '답', '내']","['사람', '감정', '생각', '판단', '인공', '지능', '정해진', '답', '내']","['인공', '지능', '스피커', '스마트폰', '시리', '빅스', '비', '등등']"
['정보'],[],[],[],[],['지능'],"['로봇', '명령', '움직', '감정', '사람', '움직', '감정']","['냉장고', '티비', '지니', '구글', '로봇청소기']"
['정보'],[],[],[],[],"['생각', '수']","['사람', '감정']","['휴대폰', '인공', '지능']"
['코딩'],"['초등학교', '학년']",[],['번'],[],[],[],"['자동', '쓰레기통']"
"['마이크로', '비트']",[],[],[],[],"['인공', '지능', '인간', '학습', '그것', '대한', '값', '분출', '판단']","['인공', '지능', '감정', '요즘', '감정', '로봇', '만들기', '감정', '로봇', '생각', '또', '판단', '때문', '인간', '인공', '지능', '싸움', '인공', '지능', '학습', '그', '학습', '내용', '저장', '인간', '대부분', '학습', '것']",[]
"['정보', '엔트리', '스크래치']",[],[],[],[],['학습'],"['감정', '생각']","['구글', '네이버']"
['정보'],[],[],[],[],"['둘', '활용', '수']","['인공', '지능', '창작', '생각', '능력', '인간']","['빅스', '비', '아리아', '카카오', '시리']"
"['정보', '수업']",[],[],[],[],[],[],[]
"['체육', '국어', '과학', '영어', '정보', '수학', '도덕']",[],[],[],[],[],[],[]
"['파워포인트', '한컴', '엔트리', '스크래치']",[],[],[],[],['생각'],"['감정', '차이']",['파파']
"['정보', '수업']",[],[],[],[],"['판단', '학습']","['감정', '차이']","['빅스', '비']"
"['정보', '수업', '마이크로', '비트', '수업']",[],[],[],[],['학습'],"['감정', '차이']","['빅스', '비', '구글', '어시스턴트', '가지', '네이버', '바', '소피아']"
"['정보', '수업']",[],[],[],[],[],[],"['시리', '빅스', '비', '헤', '카카오']"
"['기억', '안남']","['초등학교', '학년']","['약', '독학', '포함']","['약', '독학']","['뭐', '뭐', '리모콘', '조종']",['대답'],"['인간', '감정', '더', '답', '인공', '지능', '감정', '때문', '인간', '답']","['시리', '구글', '시스턴', '트', '빅스', '비', '등등']"
['정보'],[],[],[],[],[],[],"['시리', '삼성', '그', '데', '등']"
"['실과', '정보']",[],[],[],[],['학습'],['감정'],"['인간', '로봇']"
"['정보', '수업']",[],[],[],[],[],[],"['빅스', '비']"
"['마이크로', '비트', '수업', '정보', '수업']",[],[],[],[],"['학습', '수']","['인공', '지능', '감정']","['가지', '시리', '하이', '빅스', '비', '오케이', '구글', '파파']"
['코딩'],"['초등학교', '학년']",['개월'],[],[],['생각'],"['생물', '무생물', '차이']","['인공', '지능', '스피커', '등']"
"['앤', '트리']",[],[],[],[],[],[],"['인공', '지능', '냉장고']"
['실과'],[],[],[],[],[],[],[]
[],[],[],[],[],"['여러가지', '일']","['인간', '로봇', '한정']","['뷔페', '식당', '벨', '로봇', '그릇', '로봇']"
"['엔트리', '마이크로', '비트']",[],[],[],[],[],[],"['인공', '지능', '세탁기']"
['정보'],[],[],[],[],['학습'],"['인간', '응용', '인공', '지능', '실행']","['구글', '인공', '지능']"
['정보'],[],[],[],[],[],[],"['기', '지니']"
['정보'],[],[],[],[],"['곁', '모습']","['인간', '감정']",['밥솥']
[],[],[],[],[],"['생활', '다른', '사람', '도울', '수']","['인간', '인간', '인공', '지능', '인간']","['세탁기', '건조기', '로봇']"
[],[],[],[],[],[],[],"['가지', '정수기', '등']"
"['국어', '수학', '사회', '과학', '미술']",[],[],[],[],"['인간', '인공', '지능', '발', '인공', '지능', '점차', '인간', '형태']","['서로', '생각', '인간', '한계', '점', '인공', '지능', '그', '한계', '점', '생각', '떄문', '인간', '인공', '지능']","['전기', '자동차']"
"['정보', '실과']",[],[],[],[],[],[],['냉장고']
"['정보', '수학']",[],[],[],[],"['각자', '상상', '수', '점']","['몸속', '구성', '재료', '등']",['로봇청소기']
"['정보', '수업', '마이크로', '비트', '수업']",['살'],['하루'],"['특별', '강의']",[],['생각'],"['인공', '지능', '감성', '생각', '수']",['가지']
[],[],[],[],[],"['생각', '수']","['인공', '지능', '감정']","['로봇', '청소기']"
"['국', '수', '사', '과', '영', '음', '보']",[],[],[],[],"['생각', '학습', '것']",['감정'],"['사물인터넷', '자율', '주행', '자동차', '등']"
[],[],[],[],[],"['생각', '문제', '해결', '수']","['인간', '활동', '시간', '한정', '인공', '지능']","['로봇청소기', '빅스', '비', '삼성', '냉장고', '등등']"
"['정보', '창체']",[],[],[],[],"['스스로', '학습', '것']","['인간', '경험', '지식', '통해', '학습', '인공', '지능', '데이터', '통해', '학습']",[]
[],[],[],[],[],"['이', '세상', '존재']","['로봇', '감정']","['로봇', '청소기']"
[],[],[],[],[],"['둘', '지능', '가지']","['인간', '자신', '스스로', '행동', '수', '반면', '인공', '지능', '인간', '명령', '행동', '함']","['인공', '지능', '스피커']"
[],[],[],[],[],[],[],"['기', '지니']"
[],[],[],[],[],[],[],[]
['정보'],[],[],[],[],"['두', '개체', '데이터', '통한', '학습']","['인간', '심리', '상태', '로봇']",[]
['실과'],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],"['스마트', '냉장고', '스피커', '등']"
[],[],[],[],[],"['움직', '일', '수']","['인간', '생각', '움직', '로봇', '입력', '대로', '움직임']",['가지']
[],[],[],[],[],[],[],"['인공', '지능', '스피커']"
"['국어', '수학', '영어', '창체', '사회', '음악']",[],[],[],[],[],[],"['스마트폰', '컴퓨터']"
"['정보', '수업']",['초등학생'],['개월'],['정도'],[],[],[],[]
['정보'],[],[],[],[],[],[],"['로봇', '청소기']"
[],[],[],[],[],[],[],"['빅스', '비', '시리', '지니']"
[],['살'],[],[],[],[],[],"['시리', '빅스', '비', '지니']"
[],[],[],[],[],[],[],[]
['정보'],['살'],[],[],[],['생각'],"['인공', '지능', '감정', '느길', '수']",[]
[],[],[],[],[],[],[],"['빅스', '비']"
[],[],[],[],[],[],[],[]
"['융합', '영재', '창의', '특색', '활동']","['초등학교', '학년']",['개월'],[],[],[],[],"['암', '식별', '검사', '기능']"
"['무드등', '만들기']","['중학교', '학년']",['하루'],[],[],[],[],[]
['코딩'],[],[],[],[],"['말', '수']","['인공', '지능', '감정', '사람', '수']","['빅스', '비']"
[],"['중학교', '학년']",['하루'],['이상'],[],[],[],['핸드폰']
[],['살'],['개월'],[],[],[],[],['로봇청소기']
['코딩'],[],[],[],[],['말'],['감정'],['씨리']
[],"['초등학교', '학년']",[],[],[],[],"['소프트웨어', '프로그램', '인간', '마음', '생각']",['이름']
[],[],[],[],[],[],[],[]
"['수학', '과학']",[],[],[],[],[],"['사람', '손']",[]
"['무드등', '만들기']","['초등학교', '학년', '살']",[],[],[],"['말', '수']",['코딩'],"['서빙', '로봇']"
"['진로', '수학']",[],[],[],[],[],[],['워치']
[],[],[],[],[],[],[],['휴대폰']
"['체육', '수학', '음악', '과학', '영어', '국어', '도덕']",[],[],[],[],"['스스로', '생각']",[],['핸드폰']
[],[],[],[],[],[],[],[]
"['국', '수', '사', '과', '영', '도', '가정']",[],[],[],[],[],[],['로봇청소기']
['과학'],[],[],[],[],[],[],"['자동', '조명', '자동', '에어컨']"
['진로'],[],[],[],[],[],[],"['컴퓨터', '핸드폰']"
"['체육', '국어', '영어']","['초등학교', '학년', '살']",['하루'],[],[],"['서로', '소통', '수']","['존재', '존재']",[]
['정보'],[],[],[],[],"['일', '수']","['계산', '속도', '가지', '지식', '양', '등']",['로봇']
['정보'],[],[],[],[],[],[],"['무인', '자동차']"
['정보'],[],[],[],[],"['문제', '해결', '능력']","['인간', '감정', '인공', '지능', '감정']",[]
['정보'],[],[],[],[],"['움직', '도움']","['인간', '감정', '로봇', '감정']",[]
['정보'],[],[],[],[],"['목적', '달성', '것']","['속도', '과정']","['무인', '계산', '로봇청소기']"
['정보'],[],[],[],[],[],"['인간', '자연', '인공', '지능', '인공']","['자동', '문']"
['정보'],[],[],[],[],['기억'],['이안'],"['헤', '바']"
['정보'],['살'],['개월'],[],[],[],[],[]
['정보'],[],[],[],[],[],[],[]
"['실과', '정보']",[],[],[],[],[],[],['신호등']
['정보'],[],[],[],[],"['학습', '그', '지식', '응용', '수']","['사람', '수', '인공', '지능', '데이터']","['인공', '지능', '스피커']"
"['국어', '수학', '과학', '도덕', '사회', '보건']",[],[],[],[],[],[],['냉장고']
"['수학', '국어', '사회', '역사', '과학', '도덕', '기', '체육', '음악', '영어', '진로']",[],[],[],[],[],[],"['인공', '지능', '스피커']"
['정보'],[],[],[],[],[],[],"['인공', '지능', '비서', '스피커', '등등']"
"['정보', '창체']",[],[],[],[],"['자신', '일', '함']","['사람', '감정', '인공', '지능', '감정']","['로봇', '청소기']"
[],[],[],[],[],"['경제', '활동']","['자율성', '감정']","['인공', '지능', '자동차', '스피커', '냉장고', '네비게이션']"
"['자율', '정보']",[],[],[],[],"['지식', '습득']","['감정', '방법']",['로봇청소기']
['정보'],"['초등', '학년']",['개월'],[],[],"['스스로', '생각', '실행', '수']","['인공', '지능', '빅데이터', '토대', '생각', '해답', '사람', '자신', '경험', '지식', '바탕', '해답', '낼', '수', '점', '차이점', '생각']","['인공', '지능', '스피커', '일부', '세탁기', '등']"
"['기억', '안남']","['초등', '학년']",[],[],[],"['생각', '답변', '학습']","['사람과', '달리', '공감']","['인공', '지능', '스피커', '전등', '냉장고', '등']"
['정보'],"['중학교', '학년']",[],[],[],"['문제', '해결', '능력', '명령', '것', '실행']","['인공', '지능', '창의력', '발휘', '무언가', '상상', '활동']","['냉장고', '로봇청소기', '에어컨', '스피커']"
[],"['초등학교', '학년']",['하루'],[],[],"['생각', '수', '것']","['감정', '상대방', '감정', '파악', '수']","['클롸', '빅스', '비', '시리', '누구']"
['정보'],[],[],[],[],"['스스로', '생각', '학습']","['인공', '지능', '자신', '학습', '것', '알', '사람', '자신', '학습', '것', '바탕', '직접', '여러', '방향', '생각', '수']",[]
"['인공', '지능']","['중학교', '학년']",['개월'],[],[],[],"['인간', '스스로', '통제', '움직', '인공', '지능', '인간', '명령']","['커피', '머신', '자동차', '제작', '로봇', '식당', '서빙', '로봇']"
